"reservation_id","room_id","employee_id","goal_id","travel_agency_id","client_id","arrival_date","departure_date"
2764,238,13,4,1,82,"2016-04-03","2016-04-10"
2765,245,4,5,1,425,"2018-08-09","2018-08-28"
2766,236,9,3,1,148,"2016-04-10","2016-05-10"
2767,295,15,5,1,573,"2016-11-14","2016-12-09"
2768,45,4,2,1,152,"2018-09-15","2018-10-05"
2769,470,10,3,1,268,"2017-07-10","2017-07-24"
2770,80,6,4,1,61,"2017-07-01","2017-07-25"
2771,20,14,1,1,302,"2015-04-16","2015-04-30"
2772,233,13,5,1,945,"2017-11-15","2017-11-23"
2773,395,8,1,1,789,"2016-02-17","2016-02-25"
2774,39,11,4,1,232,"2016-04-25","2016-05-23"
2775,106,13,3,1,472,"2015-05-10","2015-05-12"
2776,14,5,4,1,402,"2015-03-02","2015-03-09"
2777,370,3,2,1,468,"2017-02-05","2017-02-13"
2778,365,16,3,1,584,"2016-11-18","2016-12-14"
2779,190,14,1,1,360,"2017-11-16","2017-12-14"
2780,83,13,4,1,116,"2017-06-30","2017-07-22"
2781,322,12,2,1,362,"2015-03-13","2015-03-23"
2782,457,1,4,1,802,"2018-08-07","2018-09-03"
2783,161,11,3,1,286,"2015-04-19","2015-05-05"
2784,47,9,2,1,491,"2017-05-14","2017-05-17"
2785,137,3,4,1,735,"2015-02-01","2015-02-11"
2786,365,15,5,1,279,"2016-08-12","2016-08-23"
2787,229,6,1,1,618,"2018-08-29","2018-08-29"
2788,270,9,1,1,566,"2017-08-02","2017-08-31"
2789,15,1,3,1,352,"2015-10-12","2015-10-15"
2790,386,6,2,1,10,"2018-04-17","2018-04-24"
2791,89,8,3,1,494,"2015-01-23","2015-02-13"
2792,287,10,1,1,129,"2017-08-29","2017-09-11"
2793,317,15,2,1,288,"2018-05-05","2018-05-19"
2794,365,10,2,1,559,"2016-08-23","2016-09-04"
2795,285,7,2,1,288,"2018-09-11","2018-10-06"
2796,313,2,4,1,645,"2016-06-21","2016-07-10"
2797,481,11,2,1,846,"2015-08-29","2015-09-21"
2798,188,4,1,1,109,"2016-06-06","2016-07-05"
2799,19,14,1,1,170,"2015-03-16","2015-04-10"
2800,362,12,1,1,49,"2016-12-29","2017-01-11"
2801,295,1,5,1,89,"2017-03-25","2017-04-16"
2802,30,16,2,1,822,"2018-07-21","2018-07-23"
2803,184,5,4,1,509,"2018-05-20","2018-06-09"
2804,17,2,1,1,896,"2018-03-25","2018-04-04"
2805,272,12,2,1,592,"2016-11-18","2016-11-22"
2806,171,10,3,1,779,"2017-11-13","2017-12-07"
2807,12,10,1,1,122,"2018-04-27","2018-05-12"
2808,139,9,1,1,182,"2017-04-07","2017-05-05"
2809,309,10,1,1,926,"2017-05-31","2017-06-26"
2810,309,8,4,1,288,"2015-03-25","2015-03-31"
2811,265,8,5,1,732,"2015-11-01","2015-12-01"
2812,301,7,2,1,398,"2016-09-20","2016-09-30"
2813,296,6,5,1,820,"2017-08-03","2017-08-14"
2814,31,13,5,1,133,"2016-05-09","2016-06-03"
2815,40,3,4,1,289,"2017-10-29","2017-11-09"
2816,391,7,2,1,280,"2015-11-30","2015-12-24"
2817,273,3,4,1,151,"2016-08-21","2016-08-26"
2818,411,9,2,1,343,"2018-04-20","2018-05-19"
2819,491,6,4,1,914,"2016-08-16","2016-09-13"
2820,112,15,5,1,595,"2015-04-24","2015-05-24"
2821,142,2,2,1,434,"2016-08-17","2016-08-19"
2822,79,14,3,1,450,"2015-01-28","2015-02-22"
2823,194,7,3,1,190,"2015-11-29","2015-12-03"
2824,304,6,2,1,884,"2015-03-07","2015-03-31"
2825,177,3,5,1,207,"2016-07-10","2016-07-12"
2826,360,5,1,1,28,"2018-01-05","2018-02-02"
2827,73,12,4,1,378,"2017-01-10","2017-01-11"
2828,424,16,5,1,145,"2017-10-23","2017-11-05"
2829,304,6,4,1,665,"2016-10-01","2016-10-23"
2830,31,4,4,1,924,"2016-12-11","2017-01-05"
2831,4,10,1,1,51,"2017-04-25","2017-05-15"
2832,380,15,4,1,180,"2016-10-28","2016-11-23"
2833,62,3,4,1,238,"2015-10-05","2015-10-06"
2834,236,1,1,1,339,"2017-05-29","2017-06-12"
2835,173,13,1,1,154,"2015-10-23","2015-11-08"
2836,84,16,3,1,521,"2015-07-21","2015-08-03"
2837,383,14,4,1,668,"2017-06-12","2017-06-19"
2838,452,13,3,1,111,"2015-03-11","2015-03-27"
2839,313,11,4,1,606,"2015-11-30","2015-12-24"
2840,493,5,4,1,394,"2015-11-14","2015-11-18"
2841,454,14,2,1,850,"2018-02-20","2018-03-08"
2842,237,10,2,1,916,"2017-08-24","2017-09-14"
2843,73,6,5,1,464,"2015-09-25","2015-10-13"
2844,456,16,2,1,457,"2018-09-04","2018-09-13"
2845,365,7,5,1,297,"2016-06-18","2016-06-19"
2846,408,12,1,1,558,"2017-06-01","2017-06-15"
2847,318,16,5,1,189,"2015-07-19","2015-07-28"
2848,323,2,1,1,300,"2018-03-03","2018-03-16"
2849,328,9,4,1,626,"2017-01-09","2017-01-24"
2850,350,15,3,1,414,"2017-03-05","2017-03-26"
2851,462,3,2,1,28,"2015-06-20","2015-07-12"
2852,465,8,2,1,625,"2016-08-27","2016-09-23"
2853,453,5,2,1,261,"2015-04-15","2015-05-06"
2854,91,5,5,1,104,"2016-08-08","2016-08-11"
2855,130,8,5,1,22,"2017-11-26","2017-12-06"
2856,202,14,5,1,897,"2016-02-26","2016-03-21"
2857,256,8,3,1,626,"2018-04-11","2018-05-11"
2858,229,5,3,1,879,"2015-03-25","2015-04-12"
2859,394,6,2,1,574,"2018-06-08","2018-06-09"
2860,255,6,4,1,64,"2017-06-21","2017-07-04"
2861,294,11,4,1,2,"2017-07-07","2017-08-02"
2862,236,7,5,1,524,"2015-09-10","2015-09-14"
2863,124,16,1,1,876,"2015-05-29","2015-06-05"
2864,226,12,5,1,909,"2017-08-03","2017-08-31"
2865,333,13,4,1,297,"2015-07-15","2015-07-21"
2866,256,3,1,1,534,"2015-05-16","2015-05-31"
2867,226,9,3,1,567,"2018-01-10","2018-01-14"
2868,494,1,1,1,948,"2018-06-07","2018-06-18"
2869,488,9,5,1,688,"2015-11-22","2015-12-15"
2870,151,11,4,1,338,"2017-01-30","2017-02-22"
2871,349,14,1,1,408,"2018-02-08","2018-02-22"
2872,224,1,2,1,279,"2015-12-26","2015-12-30"
2873,173,11,1,1,744,"2015-10-21","2015-11-19"
2874,298,9,1,1,567,"2017-07-03","2017-07-31"
2875,78,13,4,1,358,"2018-05-11","2018-05-19"
2876,393,13,4,1,805,"2018-07-24","2018-08-04"
2877,15,12,3,1,466,"2017-10-14","2017-11-13"
2878,437,12,1,1,394,"2016-05-23","2016-06-06"
2879,330,11,4,1,208,"2018-06-29","2018-07-13"
2880,37,4,1,1,112,"2017-09-01","2017-09-29"
2881,52,9,3,1,825,"2017-06-21","2017-07-18"
2882,99,3,1,1,482,"2015-09-12","2015-09-12"
2883,192,4,1,1,353,"2015-08-22","2015-09-12"
2884,450,11,4,1,220,"2015-10-17","2015-10-19"
2885,225,14,4,1,658,"2017-08-04","2017-08-05"
2886,193,9,2,1,746,"2017-03-13","2017-04-10"
2887,296,3,2,1,912,"2016-06-09","2016-06-15"
2888,10,11,3,1,499,"2017-09-03","2017-10-01"
2889,480,12,3,1,928,"2018-08-01","2018-08-01"
2890,64,3,3,1,613,"2015-10-31","2015-11-28"
2891,104,3,2,1,544,"2017-12-16","2017-12-20"
2892,447,5,3,1,84,"2016-05-27","2016-06-15"
2893,191,16,3,1,218,"2016-01-17","2016-01-25"
2894,100,8,1,1,849,"2017-10-26","2017-11-23"
2895,434,7,1,1,438,"2018-09-07","2018-09-22"
2896,406,8,2,1,621,"2017-10-02","2017-10-03"
2897,337,10,4,1,518,"2017-08-14","2017-08-17"
2898,90,14,3,1,396,"2016-04-07","2016-04-16"
2899,235,7,1,1,192,"2015-08-01","2015-08-25"
2900,110,8,2,1,893,"2017-08-06","2017-08-26"
2901,126,16,5,1,361,"2017-08-17","2017-08-27"
2902,343,8,5,1,215,"2016-01-30","2016-02-08"
2903,353,12,5,1,504,"2016-04-14","2016-04-16"
2904,199,2,2,1,26,"2016-06-07","2016-06-20"
2905,251,16,4,1,277,"2018-09-10","2018-09-13"
2906,431,2,3,1,798,"2017-02-06","2017-02-20"
2907,281,12,5,1,915,"2015-04-30","2015-05-21"
2908,137,15,5,1,425,"2017-03-11","2017-04-10"
2909,397,6,4,1,749,"2018-02-18","2018-03-16"
2910,275,16,3,1,743,"2018-04-24","2018-05-17"
2911,424,7,4,1,475,"2015-04-22","2015-04-25"
2912,444,14,3,1,416,"2017-06-20","2017-07-04"
2913,368,7,3,1,528,"2016-06-04","2016-06-28"
2914,41,6,2,1,903,"2015-05-31","2015-06-11"
2915,451,7,1,1,174,"2018-09-10","2018-09-13"
2916,8,9,1,1,181,"2016-08-04","2016-08-18"
2917,306,2,3,1,142,"2017-03-24","2017-04-08"
2918,103,15,1,1,284,"2015-01-30","2015-02-25"
2919,384,4,2,1,250,"2018-02-11","2018-02-25"
2920,462,7,4,1,84,"2016-01-25","2016-02-18"
2921,400,6,3,1,223,"2017-12-26","2018-01-15"
2922,239,1,1,1,636,"2017-04-12","2017-05-10"
2923,209,15,3,1,775,"2017-05-12","2017-05-24"
2924,329,9,1,1,391,"2018-08-13","2018-08-27"
2925,389,1,3,1,149,"2017-04-16","2017-04-30"
2926,186,11,5,1,503,"2015-03-06","2015-03-23"
2927,292,3,2,1,256,"2015-10-18","2015-10-25"
2928,449,11,2,1,540,"2018-01-02","2018-01-17"
2929,251,13,5,1,17,"2017-10-05","2017-10-14"
2930,247,12,4,1,513,"2015-11-28","2015-12-22"
2931,433,10,3,1,384,"2018-02-01","2018-02-09"
2932,434,9,4,1,836,"2015-07-27","2015-08-04"
2933,172,14,2,1,715,"2016-11-19","2016-12-13"
2934,100,11,3,1,139,"2015-11-25","2015-12-23"
2935,443,6,5,1,365,"2015-06-05","2015-07-02"
2936,467,7,3,1,628,"2016-04-09","2016-05-09"
2937,152,1,4,1,110,"2017-05-14","2017-05-26"
2938,85,15,2,1,890,"2017-06-15","2017-07-01"
2939,408,16,5,1,602,"2018-05-19","2018-06-04"
2940,277,10,2,1,63,"2015-12-07","2016-01-07"
2941,423,7,4,1,562,"2017-03-25","2017-04-14"
2942,74,8,5,1,907,"2017-08-10","2017-09-04"
2943,472,10,2,1,934,"2015-10-16","2015-11-11"
2944,52,6,1,1,3,"2016-05-02","2016-05-03"
2945,453,3,1,1,867,"2018-08-17","2018-08-22"
2946,192,4,5,1,702,"2018-07-02","2018-07-12"
2947,58,9,4,1,515,"2016-06-24","2016-07-07"
2948,1,9,3,1,473,"2018-03-26","2018-04-15"
2949,9,3,1,1,78,"2016-08-28","2016-09-27"
2950,486,10,3,1,56,"2018-04-30","2018-05-10"
2951,454,13,1,1,852,"2015-06-11","2015-06-14"
2952,274,6,5,1,186,"2015-09-25","2015-10-03"
2953,411,12,2,1,523,"2018-09-09","2018-09-21"
2954,10,8,1,1,556,"2015-12-24","2015-12-25"
2955,87,13,2,1,942,"2015-01-28","2015-02-04"
2956,478,14,4,1,277,"2016-12-01","2016-12-25"
2957,128,10,4,1,495,"2017-06-18","2017-07-07"
2958,60,9,2,1,149,"2017-05-29","2017-06-11"
2959,260,5,5,1,117,"2018-05-07","2018-05-08"
2960,174,7,3,1,63,"2015-09-30","2015-10-03"
2961,496,6,1,1,622,"2018-02-10","2018-03-07"
2962,38,6,5,1,722,"2017-12-28","2018-01-11"
2963,114,15,3,1,230,"2017-04-01","2017-04-11"
2964,214,15,3,1,785,"2015-03-04","2015-03-12"
2965,227,11,5,1,530,"2017-05-09","2017-05-20"
2966,354,3,1,1,603,"2016-11-20","2016-12-04"
2967,144,14,2,1,767,"2017-11-29","2017-11-29"
2968,10,6,4,1,164,"2017-07-03","2017-08-01"
2969,212,8,1,1,522,"2015-12-31","2016-01-19"
2970,458,15,3,1,853,"2015-02-06","2015-03-02"
2971,327,10,3,1,22,"2015-12-30","2016-01-26"
2972,72,8,5,1,84,"2018-07-30","2018-07-30"
2973,352,13,2,1,771,"2015-06-22","2015-06-29"
2974,91,12,2,1,915,"2015-05-18","2015-06-16"
2975,195,12,1,1,686,"2018-02-20","2018-03-02"
2976,126,7,4,1,941,"2017-02-12","2017-03-01"
2977,390,5,1,1,99,"2018-05-09","2018-05-24"
2978,212,1,4,1,562,"2016-03-24","2016-04-18"
2979,137,16,2,1,594,"2016-09-20","2016-10-01"
2980,2,15,3,1,707,"2018-02-10","2018-03-05"
2981,187,8,4,1,919,"2018-06-24","2018-07-15"
2982,266,14,5,1,949,"2015-08-02","2015-08-07"
2983,50,7,1,1,606,"2018-07-29","2018-08-20"
2984,187,9,2,1,163,"2017-09-11","2017-10-10"
2985,233,5,3,1,344,"2015-09-22","2015-10-05"
2986,180,12,1,1,723,"2016-06-15","2016-06-29"
2987,358,14,4,1,146,"2016-11-24","2016-11-26"
2988,384,15,5,1,31,"2015-10-24","2015-11-02"
2989,354,3,2,1,916,"2016-08-27","2016-09-08"
2990,108,12,2,1,153,"2015-07-19","2015-07-21"
2991,386,13,5,1,510,"2017-08-14","2017-09-04"
2992,233,2,4,1,78,"2016-06-24","2016-07-14"
2993,440,10,2,1,906,"2018-03-26","2018-04-08"
2994,304,12,5,1,28,"2016-01-30","2016-02-16"
2995,121,7,4,1,558,"2016-08-21","2016-09-18"
2996,205,5,4,1,211,"2016-12-15","2016-12-29"
2997,109,12,1,1,746,"2017-04-02","2017-04-20"
2998,206,14,2,1,729,"2015-05-21","2015-05-27"
2999,237,9,4,1,123,"2017-10-16","2017-11-09"
3000,142,6,3,1,427,"2015-04-27","2015-05-06"
3001,283,12,2,1,837,"2015-07-26","2015-08-23"
3002,328,12,1,1,586,"2017-03-08","2017-03-27"
3003,202,8,5,1,71,"2015-12-08","2015-12-31"
3004,395,6,4,1,584,"2016-02-03","2016-02-13"
3005,328,16,2,1,66,"2016-07-31","2016-08-28"
3006,233,9,2,1,591,"2015-07-20","2015-08-06"
3007,86,15,1,1,442,"2016-11-18","2016-11-23"
3008,281,15,5,1,101,"2017-01-23","2017-01-25"
3009,427,4,4,1,110,"2015-09-12","2015-09-25"
3010,248,14,3,1,750,"2018-04-28","2018-05-05"
3011,424,3,1,1,838,"2017-10-15","2017-10-18"
3012,200,1,3,1,58,"2017-07-31","2017-08-13"
3013,369,9,3,1,646,"2017-05-12","2017-05-27"
3014,286,10,4,1,353,"2015-05-09","2015-05-31"
3015,497,2,4,1,817,"2016-11-05","2016-11-19"
3016,204,10,3,1,189,"2016-02-07","2016-02-14"
3017,425,10,2,1,233,"2016-01-20","2016-02-10"
3018,208,10,2,1,139,"2017-02-12","2017-02-20"
3019,301,10,4,1,872,"2018-05-20","2018-05-24"
3020,276,15,5,1,93,"2016-05-27","2016-06-25"
3021,406,1,3,1,845,"2015-10-14","2015-10-14"
3022,418,3,1,1,586,"2018-06-07","2018-07-03"
3023,482,13,2,1,830,"2017-10-21","2017-10-28"
3024,383,3,2,1,351,"2016-06-15","2016-07-01"
3025,16,12,4,1,658,"2017-01-11","2017-02-06"
3026,485,3,1,1,588,"2015-09-09","2015-10-05"
3027,185,4,5,1,449,"2016-10-25","2016-11-07"
3028,127,11,1,1,116,"2017-11-08","2017-11-12"
3029,282,3,4,1,521,"2015-11-22","2015-11-26"
3030,400,2,1,1,640,"2015-02-25","2015-03-07"
3031,30,3,3,1,129,"2018-08-09","2018-08-15"
3032,285,3,2,1,293,"2015-10-31","2015-11-05"
3033,129,8,4,1,497,"2017-01-11","2017-01-20"
3034,125,11,4,1,912,"2017-03-09","2017-03-28"
3035,248,1,2,1,167,"2016-11-03","2016-11-23"
3036,236,2,2,1,828,"2016-03-04","2016-03-24"
3037,277,9,5,1,826,"2018-05-18","2018-06-11"
3038,31,6,5,1,913,"2018-08-25","2018-09-10"
3039,493,3,1,1,735,"2017-01-05","2017-01-27"
3040,148,2,1,1,41,"2015-03-22","2015-03-22"
3041,375,3,2,1,850,"2016-06-22","2016-06-23"
3042,302,16,3,1,315,"2017-05-09","2017-05-15"
3043,101,6,3,1,129,"2017-02-14","2017-03-03"
3044,23,14,4,1,517,"2017-01-30","2017-02-12"
3045,469,1,3,1,938,"2015-11-22","2015-12-16"
3046,493,12,1,1,295,"2017-10-08","2017-10-22"
3047,200,5,4,1,741,"2017-07-23","2017-08-22"
3048,329,9,1,1,389,"2017-11-20","2017-12-11"
3049,426,5,4,1,733,"2016-03-10","2016-03-27"
3050,223,12,3,1,567,"2015-11-12","2015-11-29"
3051,173,6,3,1,576,"2015-04-21","2015-05-19"
3052,417,14,4,1,947,"2018-02-08","2018-02-17"
3053,223,14,3,1,298,"2018-06-08","2018-06-30"
3054,449,6,3,1,334,"2017-11-19","2017-11-26"
3055,195,10,1,1,646,"2016-10-15","2016-10-30"
3056,181,12,4,1,785,"2016-08-04","2016-08-23"
3057,324,14,3,1,425,"2018-08-24","2018-09-05"
3058,370,11,4,1,730,"2016-02-22","2016-03-16"
3059,446,9,4,1,843,"2017-09-14","2017-09-26"
3060,360,3,5,1,856,"2016-03-25","2016-04-22"
3061,102,7,4,1,579,"2015-10-30","2015-11-20"
3062,175,1,2,1,793,"2016-01-22","2016-01-30"
3063,261,13,1,1,95,"2016-01-21","2016-02-05"
3064,17,5,2,1,83,"2018-05-03","2018-05-06"
3065,159,8,2,1,173,"2015-02-19","2015-02-27"
3066,33,11,5,1,847,"2016-06-29","2016-07-06"
3067,361,3,3,1,82,"2017-07-12","2017-07-19"
3068,216,9,2,1,169,"2016-03-01","2016-03-20"
3069,440,8,4,1,692,"2016-08-07","2016-08-19"
3070,323,2,1,1,932,"2017-04-10","2017-05-07"
3071,166,7,2,1,717,"2015-02-17","2015-03-03"
3072,72,12,4,1,502,"2016-08-04","2016-08-06"
3073,65,10,1,1,844,"2016-07-03","2016-07-15"
3074,495,16,2,1,948,"2016-02-19","2016-02-23"
3075,99,4,2,1,828,"2018-08-05","2018-08-20"
3076,238,16,5,1,402,"2017-09-07","2017-10-05"
3077,330,8,5,1,199,"2016-05-09","2016-05-24"
3078,24,10,2,1,946,"2016-02-06","2016-02-09"
3079,157,15,4,1,757,"2015-10-10","2015-11-05"
3080,241,3,1,1,163,"2017-12-19","2018-01-06"
3081,3,6,4,1,237,"2016-01-27","2016-02-25"
3082,330,13,4,1,196,"2017-08-27","2017-09-26"
3083,109,13,1,1,532,"2016-09-23","2016-09-25"
3084,304,9,4,1,188,"2015-10-11","2015-11-01"
3085,457,4,5,1,49,"2017-01-27","2017-01-27"
3086,36,7,2,1,564,"2016-07-12","2016-07-23"
3087,232,16,5,1,342,"2015-06-11","2015-06-30"
3088,329,15,4,1,503,"2015-04-29","2015-05-05"
3089,495,8,5,1,51,"2015-05-30","2015-06-07"
3090,141,8,5,1,14,"2016-06-09","2016-07-04"
3091,463,6,3,1,232,"2015-12-12","2016-01-11"
3092,443,11,5,1,74,"2017-02-16","2017-02-17"
3093,364,13,1,1,707,"2018-04-18","2018-04-30"
3094,414,2,3,1,425,"2015-02-17","2015-03-08"
3095,285,6,1,1,244,"2016-11-29","2016-12-22"
3096,347,12,4,1,942,"2016-05-05","2016-05-09"
3097,88,13,1,1,362,"2015-12-14","2015-12-16"
3098,80,1,5,1,937,"2017-05-21","2017-06-17"
3099,395,6,1,1,671,"2015-02-03","2015-02-12"
3100,348,8,2,1,453,"2017-04-07","2017-04-20"
3101,66,4,1,1,220,"2017-12-25","2018-01-05"
3102,76,5,4,1,710,"2018-04-01","2018-04-21"
3103,488,10,3,1,406,"2017-08-12","2017-09-04"
3104,111,5,2,1,257,"2018-01-07","2018-01-27"
3105,32,2,5,1,704,"2016-10-16","2016-11-04"
3106,230,15,1,1,795,"2017-03-22","2017-04-07"
3107,456,14,1,1,612,"2018-09-07","2018-09-28"
3108,491,10,3,1,789,"2015-12-27","2016-01-02"
3109,14,2,1,1,16,"2017-07-07","2017-07-16"
3110,198,14,1,1,357,"2017-09-07","2017-09-25"
3111,312,12,2,1,698,"2016-01-18","2016-02-04"
3112,323,5,4,1,182,"2017-04-01","2017-04-06"
3113,235,8,2,1,81,"2015-05-09","2015-05-17"
3114,264,12,2,1,772,"2018-09-11","2018-09-17"
3115,107,5,4,1,267,"2016-12-30","2017-01-23"
3116,484,10,3,1,390,"2018-06-05","2018-06-17"
3117,41,13,5,1,865,"2016-12-09","2016-12-31"
3118,33,12,3,1,268,"2017-07-10","2017-07-23"
3119,124,2,3,1,275,"2017-02-12","2017-02-17"
3120,381,11,3,1,181,"2018-01-02","2018-01-06"
3121,77,1,4,1,711,"2015-05-14","2015-06-11"
3122,283,13,2,1,41,"2015-04-11","2015-05-03"
3123,301,16,1,1,686,"2018-07-26","2018-08-16"
3124,136,10,3,1,41,"2016-05-21","2016-05-28"
3125,425,16,2,1,371,"2018-03-27","2018-04-06"
3126,225,10,3,1,200,"2018-02-24","2018-03-21"
3127,336,16,4,1,748,"2017-02-25","2017-02-28"
3128,357,12,3,1,651,"2016-05-04","2016-06-02"
3129,88,4,1,1,560,"2016-10-04","2016-10-06"
3130,98,13,4,1,404,"2015-07-27","2015-08-08"
3131,132,2,2,1,819,"2015-03-04","2015-04-03"
3132,19,5,1,1,767,"2017-01-20","2017-02-15"
3133,128,8,3,1,315,"2016-04-13","2016-04-17"
3134,190,4,1,1,760,"2016-05-12","2016-05-15"
3135,167,3,1,1,828,"2016-08-22","2016-08-27"
3136,48,11,3,1,667,"2017-10-18","2017-10-18"
3137,90,11,3,1,939,"2015-05-04","2015-05-26"
3138,369,10,1,1,179,"2015-08-01","2015-08-29"
3139,271,13,1,1,584,"2016-05-29","2016-06-25"
3140,329,14,5,1,247,"2016-08-06","2016-08-10"
3141,422,3,1,1,494,"2015-05-04","2015-05-25"
3142,356,13,5,1,311,"2015-02-22","2015-03-22"
3143,139,15,3,1,855,"2017-12-20","2017-12-25"
3144,424,13,3,1,38,"2018-07-31","2018-08-16"
3145,185,5,2,1,583,"2016-05-04","2016-05-11"
3146,180,1,2,1,921,"2015-09-09","2015-09-10"
3147,14,15,5,1,527,"2017-05-05","2017-05-11"
3148,111,8,3,1,671,"2016-04-07","2016-04-29"
3149,272,1,5,1,558,"2016-04-10","2016-05-05"
3150,164,3,5,1,563,"2015-11-30","2015-12-08"
3151,405,2,1,1,613,"2017-05-21","2017-06-11"
3152,36,4,5,1,165,"2016-03-03","2016-03-23"
3153,201,3,1,1,193,"2015-03-10","2015-04-07"
3154,154,4,2,1,690,"2015-04-01","2015-04-18"
3155,447,9,3,1,630,"2017-09-06","2017-09-09"
3156,107,7,5,1,580,"2017-02-25","2017-03-22"
3157,27,14,1,1,393,"2016-10-28","2016-10-28"
3158,161,14,3,1,769,"2017-11-21","2017-12-06"
3159,401,8,4,1,496,"2016-02-10","2016-03-09"
3160,66,9,3,1,671,"2017-11-18","2017-12-13"
3161,307,14,5,1,15,"2017-05-08","2017-06-03"
3162,145,6,3,1,321,"2017-06-29","2017-07-26"
3163,406,7,3,1,352,"2018-08-18","2018-09-10"
3164,437,11,4,1,189,"2017-06-03","2017-07-03"
3165,320,5,4,1,635,"2015-07-18","2015-07-30"
3166,177,12,3,1,736,"2017-07-22","2017-08-05"
3167,298,3,4,1,735,"2017-11-22","2017-11-23"
3168,175,5,3,1,808,"2016-01-09","2016-01-27"
3169,266,4,5,1,639,"2018-03-02","2018-03-11"
3170,71,1,4,1,146,"2016-11-05","2016-11-22"
3171,123,13,1,1,41,"2015-01-30","2015-02-08"
3172,396,12,1,1,242,"2018-07-18","2018-08-07"
3173,365,5,1,1,631,"2015-05-11","2015-05-20"
3174,137,5,1,1,290,"2015-04-16","2015-04-26"
3175,106,2,3,1,587,"2017-02-27","2017-03-03"
3176,426,5,5,1,762,"2016-05-09","2016-06-06"
3177,488,11,1,1,704,"2017-10-04","2017-10-25"
3178,335,14,4,1,416,"2017-05-28","2017-05-29"
3179,248,12,2,1,932,"2018-06-14","2018-06-20"
3180,53,8,1,1,672,"2018-06-21","2018-07-20"
3181,181,2,4,1,822,"2018-04-08","2018-04-27"
3182,57,4,3,1,9,"2015-05-17","2015-05-27"
3183,159,5,2,1,315,"2015-04-27","2015-05-25"
3184,176,16,3,1,580,"2016-04-06","2016-04-26"
3185,422,14,2,1,24,"2016-01-08","2016-01-22"
3186,225,1,1,1,214,"2017-04-01","2017-05-01"
3187,426,4,2,1,519,"2017-06-17","2017-07-04"
3188,46,11,4,1,770,"2018-05-25","2018-06-01"
3189,322,9,4,1,333,"2015-11-13","2015-11-14"
3190,323,13,1,1,204,"2017-01-14","2017-02-13"
3191,301,9,4,1,211,"2016-02-16","2016-03-04"
3192,100,1,3,1,181,"2018-06-13","2018-06-15"
3193,496,14,4,1,260,"2016-03-23","2016-03-24"
3194,52,8,2,1,32,"2016-10-12","2016-10-12"
3195,408,16,2,1,119,"2016-03-08","2016-03-14"
3196,320,15,3,1,154,"2017-03-07","2017-03-17"
3197,82,12,2,1,450,"2016-10-31","2016-11-24"
3198,207,12,4,1,109,"2016-01-15","2016-01-26"
3199,259,5,4,1,314,"2016-02-15","2016-02-17"
3200,61,16,2,1,170,"2015-12-09","2016-01-07"
3201,178,15,5,1,902,"2015-06-20","2015-07-14"
3202,96,3,3,1,695,"2017-01-23","2017-01-28"
3203,23,11,2,1,546,"2017-03-16","2017-04-03"
3204,275,5,4,1,246,"2015-11-06","2015-11-17"
3205,434,1,4,1,20,"2016-03-03","2016-03-21"
3206,316,10,5,1,72,"2016-04-28","2016-05-01"
3207,192,15,1,1,597,"2017-01-08","2017-01-29"
3208,225,3,2,1,37,"2018-04-12","2018-04-28"
3209,264,16,2,1,129,"2015-01-30","2015-02-25"
3210,393,7,5,1,394,"2017-06-21","2017-06-23"
3211,418,7,2,1,926,"2015-12-20","2016-01-17"
3212,171,11,4,1,923,"2016-09-12","2016-09-29"
3213,337,4,1,1,32,"2017-02-15","2017-02-22"
3214,393,12,2,1,705,"2016-05-21","2016-05-29"
3215,3,15,1,1,647,"2016-10-23","2016-11-04"
3216,389,16,1,1,30,"2018-04-18","2018-05-01"
3217,368,1,4,1,527,"2018-09-15","2018-09-19"
3218,64,2,5,1,652,"2017-01-01","2017-01-13"
3219,112,15,2,1,813,"2016-01-07","2016-01-27"
3220,89,11,2,1,70,"2016-05-12","2016-06-03"
3221,230,12,5,1,865,"2016-08-22","2016-08-22"
3222,59,14,2,1,399,"2017-12-28","2018-01-20"
3223,278,2,3,1,579,"2017-07-10","2017-07-22"
3224,388,10,2,1,705,"2018-06-28","2018-07-11"
3225,99,14,5,1,225,"2015-04-04","2015-04-27"
3226,22,3,3,1,5,"2016-11-27","2016-12-19"
3227,389,7,2,1,121,"2018-02-24","2018-03-01"
3228,2,16,3,1,431,"2018-09-21","2018-10-15"
3229,352,6,4,1,622,"2018-09-15","2018-10-13"
3230,325,7,2,1,71,"2016-07-02","2016-07-26"
3231,353,5,3,1,580,"2015-08-14","2015-08-23"
3232,80,4,4,1,448,"2017-02-04","2017-02-14"
3233,430,7,4,1,552,"2018-06-15","2018-07-04"
3234,25,16,4,1,347,"2015-07-06","2015-07-08"
3235,500,13,5,1,482,"2015-04-17","2015-04-18"
3236,489,7,5,1,598,"2015-10-17","2015-11-16"
3237,450,1,3,1,112,"2018-04-10","2018-05-10"
3238,327,9,3,1,455,"2018-04-04","2018-04-11"
3239,327,1,1,1,560,"2017-02-10","2017-02-17"
3240,366,1,2,1,930,"2018-05-20","2018-06-04"
3241,126,3,3,1,201,"2016-11-16","2016-12-11"
3242,499,7,4,1,889,"2016-06-26","2016-07-23"
3243,102,15,2,1,377,"2015-05-03","2015-05-14"
3244,56,3,3,1,926,"2017-05-19","2017-05-27"
