"service_order_id","service_id","reservation_id"
13175,6,12331
13176,10,11309
13177,6,17675
13178,2,844
13179,5,2729
13180,6,20167
13181,8,7734
13182,8,18008
13183,8,6664
13184,6,9602
13185,2,15452
13186,10,12354
13187,1,3487
13188,4,10680
13189,11,4627
13190,10,11262
13191,10,17639
13192,3,18467
13193,3,19319
13194,10,12123
13195,2,23328
13196,10,6710
13197,6,15184
13198,9,2038
13199,4,20344
13200,2,2333
13201,4,10852
13202,2,1944
13203,2,23653
13204,6,10905
13205,4,15948
13206,3,17752
13207,3,3081
13208,7,3402
13209,2,12709
13210,6,23070
13211,5,7562
13212,5,8426
13213,7,20805
13214,6,5894
13215,2,11523
13216,11,15016
13217,1,23381
13218,7,1894
13219,2,5620
13220,2,2672
13221,11,20863
13222,11,22735
13223,4,24401
13224,3,16731
13225,11,1874
13226,5,11840
13227,9,7105
13228,3,14370
13229,8,7610
13230,4,6308
13231,8,12192
13232,6,23266
13233,6,4838
13234,10,3854
13235,1,12420
13236,3,10828
13237,5,18634
13238,5,13055
13239,11,4364
13240,5,3408
13241,9,14990
13242,10,17338
13243,6,24668
13244,3,2601
13245,10,17702
13246,7,14864
13247,9,15612
13248,2,12515
13249,5,20524
13250,8,13359
13251,9,16942
13252,7,3298
13253,5,15285
13254,2,22425
13255,5,11606
13256,5,6750
13257,6,7809
13258,2,13369
13259,7,11472
13260,5,22807
13261,4,23091
13262,5,12766
13263,9,24320
13264,8,14601
13265,11,20260
13266,4,14840
13267,7,18667
13268,6,9451
13269,1,12740
13270,10,6598
13271,1,19071
13272,3,18016
13273,8,21584
13274,5,14055
13275,6,18806
13276,5,6698
13277,1,11900
13278,5,17502
13279,6,10607
13280,2,15587
13281,1,21020
13282,6,6650
13283,9,14570
13284,9,5451
13285,7,960
13286,9,24104
13287,7,6547
13288,1,10361
13289,1,18080
13290,5,4598
13291,9,1122
13292,9,11436
13293,9,2479
13294,4,7529
13295,8,18772
13296,7,4432
13297,6,22113
13298,7,18578
13299,7,16721
13300,9,12839
13301,6,12164
13302,1,9526
13303,5,17912
13304,9,10306
13305,6,6457
13306,6,2657
13307,11,7181
13308,2,7279
13309,3,9874
13310,2,17288
13311,7,20519
13312,10,11064
13313,2,15327
13314,1,18491
13315,1,10791
13316,2,8664
13317,10,15668
13318,4,11864
13319,9,461
13320,7,17861
13321,6,7977
13322,5,13426
13323,6,14237
13324,9,21954
13325,8,7587
13326,8,18874
13327,5,2414
13328,9,23314
13329,10,18613
13330,7,4430
13331,9,16860
13332,5,24244
13333,4,14063
13334,9,13028
13335,4,7326
13336,2,12520
13337,5,12737
13338,2,16169
13339,11,3442
13340,1,8047
13341,8,9581
13342,1,2111
13343,10,22968
13344,10,12787
13345,3,24702
13346,10,13284
13347,1,2243
13348,2,9164
13349,10,13716
13350,1,18148
13351,10,17405
13352,2,15068
13353,1,5486
13354,10,14325
13355,6,20171
13356,6,23943
13357,10,18222
13358,6,14670
13359,10,10580
13360,9,3034
13361,7,24407
13362,9,847
13363,5,1108
13364,10,2146
13365,11,12679
13366,6,13146
13367,9,6832
13368,11,23341
13369,7,23212
13370,9,2408
13371,10,10209
13372,8,14108
13373,4,7262
13374,5,23322
13375,5,4151
13376,1,1175
13377,11,11278
13378,1,5792
13379,7,1690
13380,4,10358
13381,11,7747
13382,10,8980
13383,6,7608
13384,8,13759
13385,3,19834
13386,5,22601
13387,4,11625
13388,4,23764
13389,11,1549
13390,6,11700
13391,4,13338
13392,6,11332
13393,10,16279
13394,3,7370
13395,2,14935
13396,1,20031
13397,1,9318
13398,8,20662
13399,8,18285
13400,2,5151
13401,3,19872
13402,6,2760
13403,9,3981
13404,1,18624
13405,10,15686
13406,8,24612
13407,8,18511
13408,7,14510
13409,3,18791
13410,9,23772
13411,8,15903
13412,5,16962
13413,1,15045
13414,11,1396
13415,9,16053
13416,3,6815
13417,8,7060
13418,5,21370
13419,6,5497
13420,10,17213
13421,1,15602
13422,4,9504
13423,6,10800
13424,1,14861
13425,11,21410
13426,1,1457
13427,10,12722
13428,4,11011
13429,4,12585
13430,3,17358
13431,6,12420
13432,2,22139
13433,8,13568
13434,7,23769
13435,10,21592
13436,6,24067
13437,3,23632
13438,8,11058
13439,10,24277
13440,4,4209
13441,6,21638
13442,2,19686
13443,7,334
13444,2,22105
13445,1,22854
13446,5,9718
13447,3,3933
13448,10,9132
13449,10,14851
13450,7,14066
13451,1,12101
13452,2,10366
13453,2,3529
13454,7,5448
13455,4,2403
13456,9,16554
13457,7,13569
13458,7,8182
13459,9,23975
13460,10,5097
13461,9,20311
13462,6,5531
13463,10,19924
13464,2,24848
13465,4,5208
13466,8,5817
13467,3,9387
13468,5,4726
13469,9,24143
13470,11,15892
13471,3,8159
13472,7,14166
13473,7,22963
13474,1,4453
13475,2,629
13476,1,4266
13477,1,14612
13478,11,2620
13479,5,5526
13480,2,7921
13481,9,11431
13482,3,8846
13483,5,100
13484,11,23709
13485,4,24449
13486,11,18524
13487,6,11476
13488,3,837
13489,2,10811
13490,10,20471
13491,4,24500
13492,10,8166
13493,6,4865
13494,2,20161
13495,2,3436
13496,1,22226
13497,8,4719
13498,1,6297
13499,10,19267
13500,2,21740
13501,6,2347
13502,10,8879
13503,3,13007
13504,4,12503
13505,5,15862
13506,6,6044
13507,2,24466
13508,4,4953
13509,6,3094
13510,11,1950
13511,8,4977
13512,5,22361
13513,10,10097
13514,11,18961
13515,3,16641
13516,4,3476
13517,1,7813
13518,3,7664
13519,6,20541
13520,7,7876
13521,2,23515
13522,4,9360
13523,4,18812
13524,4,22287
13525,10,23516
13526,1,22884
13527,3,16621
13528,11,6351
13529,11,13148
13530,4,18244
13531,8,6637
13532,4,1460
13533,5,20419
13534,1,22274
13535,9,4670
13536,7,10472
13537,10,1197
13538,11,23228
13539,1,15011
13540,11,7919
13541,3,24146
13542,7,11863
13543,4,24550
13544,11,4368
13545,6,20578
13546,8,14117
13547,6,9966
13548,9,13043
13549,7,8912
13550,10,16833
13551,11,5751
13552,6,21884
13553,7,18839
13554,11,23239
13555,10,7865
13556,6,8700
13557,10,18324
13558,1,19229
13559,6,13742
13560,7,12068
13561,7,523
13562,6,7865
13563,10,21580
13564,2,16096
13565,10,23402
13566,10,15864
13567,4,8783
13568,10,15573
13569,10,15670
13570,5,23124
13571,11,23059
13572,9,24051
13573,1,8142
13574,10,11228
13575,11,19732
13576,9,1490
13577,3,14245
13578,9,15004
13579,8,3689
13580,10,16865
13581,8,23870
13582,6,4469
13583,7,3216
13584,3,21679
13585,3,6366
13586,10,1029
13587,8,17119
13588,3,5864
13589,5,9368
13590,11,9643
13591,7,14446
13592,9,18588
13593,4,7651
13594,10,10031
13595,2,24772
13596,7,23609
13597,9,537
13598,10,12958
13599,1,23467
13600,4,403
13601,1,16196
13602,1,2355
13603,10,8387
13604,5,8268
13605,7,7272
13606,2,20512
13607,10,1922
13608,4,12963
13609,10,6689
13610,11,62
13611,4,1870
13612,11,6182
13613,1,669
13614,9,5823
13615,4,6721
13616,6,11441
13617,2,11999
13618,9,6949
13619,4,22998
13620,9,6444
13621,11,753
13622,4,7739
13623,11,2920
13624,1,9896
13625,2,15920
13626,7,7164
13627,7,17916
13628,11,2082
13629,4,20403
13630,10,18373
13631,9,8007
13632,10,11511
13633,11,6351
13634,11,4712
13635,6,3624
13636,2,21840
13637,10,11229
13638,3,19377
13639,6,1148
13640,7,11798
13641,8,23019
13642,1,15323
13643,2,4722
13644,2,605
13645,6,81
13646,3,18061
13647,9,18921
13648,10,3955
13649,7,10082
13650,11,15707
13651,8,22003
13652,8,6639
13653,5,13011
13654,8,11171
13655,11,9025
13656,5,18164
13657,1,7854
13658,11,13428
13659,6,14802
13660,8,18515
13661,8,2197
13662,11,17292
13663,6,8485
13664,5,10125
13665,8,14148
13666,9,1410
13667,11,15585
13668,2,3910
13669,4,857
13670,1,14243
13671,3,1344
13672,1,16101
13673,7,18403
13674,11,8923
13675,3,23324
13676,11,14148
13677,5,3165
13678,5,2886
13679,6,16149
13680,8,4954
13681,6,19548
13682,1,3970
13683,7,6627
13684,8,6407
13685,9,24593
13686,6,4724
13687,2,6580
13688,8,8403
13689,7,2304
13690,1,5220
13691,10,24518
13692,5,748
13693,7,15443
13694,7,2810
13695,8,6789
13696,9,13223
13697,8,4720
13698,3,14249
13699,6,1705
13700,1,11672
13701,8,23122
13702,9,2528
13703,8,24560
13704,4,2947
13705,2,21420
13706,11,7317
13707,10,6849
13708,10,10212
13709,2,9856
13710,7,11693
13711,2,20563
13712,2,15534
13713,11,21872
13714,4,17599
13715,6,275
13716,10,21463
13717,5,15136
13718,7,18875
13719,3,6408
13720,8,10157
13721,8,13513
13722,6,15782
13723,5,23713
13724,8,22295
13725,8,14903
13726,6,7527
13727,3,374
13728,7,7573
13729,9,402
13730,7,272
13731,6,11055
13732,3,3498
13733,11,9549
13734,10,12003
13735,6,12662
13736,5,5902
13737,4,24900
13738,4,10010
13739,6,17431
13740,5,4218
13741,5,20017
13742,7,17374
13743,9,7401
13744,8,24894
13745,3,16116
13746,7,7246
13747,5,8994
13748,10,4393
13749,4,22105
13750,8,10826
13751,6,21976
13752,3,19442
13753,4,8319
13754,6,1463
13755,11,563
13756,1,829
13757,6,7251
13758,4,20255
13759,1,9244
13760,8,13175
13761,11,22399
13762,6,2712
13763,8,10826
13764,10,20260
13765,4,20507
13766,9,9261
13767,9,16497
13768,4,23680
13769,11,3746
13770,6,7395
13771,3,3508
13772,4,1248
13773,1,23754
13774,6,8258
13775,8,10125
13776,8,16379
13777,10,12514
13778,2,8508
13779,1,4819
13780,9,2202
13781,2,23781
13782,5,18064
13783,5,4974
13784,6,17640
13785,10,8138
13786,3,24524
13787,11,17785
13788,5,14533
13789,5,24696
13790,6,21875
13791,9,13430
13792,10,19623
13793,2,8956
13794,8,10202
13795,11,4590
13796,10,13305
13797,11,19312
13798,8,711
13799,2,12050
13800,5,11843
13801,7,8934
13802,7,7836
13803,7,6438
13804,10,1423
13805,11,1432
13806,6,11187
13807,5,19178
13808,9,19630
13809,9,2074
13810,1,6895
13811,8,10402
13812,11,8264
13813,9,10431
13814,5,181
13815,4,615
13816,2,13334
13817,10,9013
13818,7,5238
13819,10,22957
13820,2,16609
13821,4,411
13822,3,1198
13823,1,18728
13824,4,18733
13825,4,13743
13826,1,4797
13827,9,5609
13828,7,5302
13829,6,21
13830,5,19749
13831,5,1782
13832,4,18177
13833,8,538
13834,1,1580
13835,6,1966
13836,3,20391
13837,8,21267
13838,7,18671
13839,7,17671
13840,5,1014
13841,3,21820
13842,7,3998
13843,4,5675
13844,1,2133
13845,4,14898
13846,4,5605
13847,8,3616
13848,10,6224
13849,6,10268
13850,7,2058
13851,5,24301
13852,1,22641
13853,7,9627
13854,6,12384
13855,8,11148
13856,1,3480
13857,6,3117
13858,6,2064
13859,7,7190
13860,5,14257
13861,7,2313
13862,8,5279
13863,7,17461
13864,5,17266
13865,7,4116
13866,6,7363
13867,6,18762
13868,9,12739
13869,3,2522
13870,11,5116
13871,3,11215
13872,6,24382
13873,10,23632
13874,10,16502
13875,11,4003
13876,6,528
13877,3,14818
13878,7,2299
13879,3,22932
13880,9,1434
13881,6,15973
13882,8,3601
13883,5,12243
13884,6,22030
13885,2,11650
13886,8,23022
13887,6,16114
13888,10,14685
13889,7,4434
13890,6,14758
13891,10,18804
13892,9,14281
13893,6,4139
13894,5,7643
13895,7,20317
13896,7,12420
13897,1,3204
13898,5,15318
13899,11,880
13900,5,16896
13901,5,13012
13902,9,6198
13903,4,16265
13904,5,4857
13905,8,10952
13906,11,11592
13907,8,22193
13908,9,17172
13909,8,11558
13910,4,4954
13911,4,16030
13912,11,22131
13913,7,14225
13914,4,15296
13915,9,8878
13916,1,10408
13917,6,615
13918,2,22071
13919,10,11031
13920,9,13005
13921,3,7118
13922,1,5675
13923,8,16000
13924,10,7355
13925,1,6066
13926,2,7668
13927,2,2416
13928,4,13433
13929,10,24929
13930,7,8937
13931,8,1763
13932,8,24127
13933,5,22095
13934,7,18242
13935,7,7716
13936,1,14581
13937,8,8011
13938,2,12785
13939,2,6889
13940,2,2213
13941,9,4556
13942,3,19427
13943,9,12279
13944,7,16112
13945,6,14161
13946,3,6274
13947,7,8087
13948,7,6112
13949,2,13373
13950,2,5111
13951,6,15246
13952,9,2143
13953,1,24704
13954,5,21728
13955,8,2718
13956,8,13119
13957,7,15843
13958,11,21194
13959,8,3443
13960,10,2358
13961,5,22005
13962,4,1331
13963,6,5014
13964,4,14249
13965,7,4377
13966,9,10
13967,10,24916
13968,1,15648
13969,2,303
13970,1,8418
13971,3,2630
13972,9,5432
13973,11,5359
13974,9,14565
13975,9,348
13976,8,10540
13977,2,13127
13978,4,13818
13979,4,2398
13980,2,21450
13981,6,21186
13982,7,16270
13983,4,2741
13984,8,9618
13985,5,21917
13986,8,9746
13987,6,3342
13988,8,23236
13989,9,24550
13990,8,17807
13991,8,3949
13992,9,15590
13993,1,12989
13994,2,12057
13995,9,9435
13996,10,3585
13997,8,21815
13998,1,6242
13999,2,430
14000,9,4039
14001,2,21912
14002,6,266
14003,11,7073
14004,1,1916
14005,6,22313
14006,4,10851
14007,1,19653
14008,10,20973
14009,11,13835
14010,10,24374
14011,8,21563
14012,1,11923
14013,6,9468
14014,2,21452
14015,1,21324
14016,9,9924
14017,3,13283
14018,2,18868
14019,1,53
14020,10,22974
14021,9,22991
14022,8,22596
14023,10,2289
14024,6,14187
14025,9,828
14026,2,23943
14027,4,18942
14028,9,21550
14029,9,18397
14030,11,8910
14031,4,10069
14032,6,13118
14033,11,16125
14034,11,10779
14035,6,13785
14036,1,12290
14037,10,19130
14038,6,8059
14039,9,9089
14040,2,12432
14041,6,10139
14042,2,13998
14043,2,16267
14044,11,13298
14045,1,21868
14046,2,3155
14047,6,23278
14048,1,23670
14049,1,18338
14050,4,24682
14051,2,24091
14052,8,17046
14053,6,294
14054,7,11848
14055,2,11200
14056,1,1580
14057,7,13945
14058,11,6571
14059,7,9671
14060,10,918
14061,6,2732
14062,4,2568
14063,3,13028
14064,1,14563
14065,4,12156
14066,5,17773
14067,6,14975
14068,7,20609
14069,5,45
14070,7,1069
14071,3,19330
14072,4,6085
14073,10,11621
14074,3,3178
14075,4,6181
14076,3,11255
14077,6,13172
14078,2,504
14079,3,17026
14080,10,7153
14081,9,19371
14082,5,13661
14083,8,22980
14084,2,22951
14085,1,8159
14086,2,13706
14087,7,21644
14088,10,14281
14089,5,22224
14090,3,17569
14091,7,5545
14092,3,9936
14093,3,18069
14094,10,1442
14095,3,16732
14096,4,1813
14097,7,4146
14098,5,5152
14099,8,7150
14100,1,2940
14101,8,12297
14102,6,5288
14103,2,13992
14104,9,24886
14105,4,5741
14106,6,20709
14107,11,2501
14108,7,19889
14109,2,3924
14110,5,729
14111,7,6332
14112,8,9921
14113,10,21807
14114,11,3518
14115,4,13326
14116,2,17983
14117,6,19982
14118,8,5875
14119,6,2480
14120,7,16350
14121,9,19128
14122,9,4585
14123,3,6659
14124,2,14781
14125,2,4746
14126,7,3164
14127,8,3365
14128,6,6017
14129,9,20382
14130,11,5633
14131,7,10968
14132,10,21911
14133,11,7667
14134,1,881
14135,1,20074
14136,6,1099
14137,5,23134
14138,1,17860
14139,4,23940
14140,8,21737
14141,2,14531
14142,11,24522
14143,1,16666
14144,5,12593
14145,3,8079
14146,3,88
14147,1,5237
14148,1,2754
14149,5,12468
14150,9,22979
14151,8,18273
14152,6,5637
14153,2,17363
14154,9,8863
14155,5,19604
14156,11,1267
14157,2,19016
14158,10,4678
14159,1,14103
14160,2,23566
14161,1,18405
14162,10,18400
14163,6,20606
14164,4,5623
14165,2,15647
14166,10,1144
14167,3,17753
14168,10,3198
14169,5,2185
14170,4,18124
14171,9,10377
14172,4,15236
14173,6,23632
14174,4,10587
14175,10,23590
14176,2,6834
14177,10,18249
14178,10,24213
14179,6,19968
14180,3,7777
14181,7,15354
14182,8,557
14183,11,8333
14184,7,8614
14185,4,4405
14186,7,10396
14187,8,5689
14188,9,14941
14189,9,5733
14190,9,24996
14191,7,24467
14192,8,1125
14193,1,19996
14194,4,18570
14195,2,24112
14196,10,17764
14197,1,11977
14198,8,20900
14199,8,19975
14200,10,15466
14201,10,16792
14202,2,7579
14203,1,24109
14204,7,22911
14205,7,19780
14206,1,7312
14207,8,20890
14208,10,12573
14209,11,16298
14210,1,24743
14211,9,15424
14212,4,24256
14213,1,1547
14214,4,9983
14215,2,11222
14216,11,10739
14217,7,7674
14218,6,14836
14219,7,8073
14220,1,2851
14221,10,15094
14222,2,10663
14223,11,15439
14224,1,19860
14225,8,20705
14226,5,4512
14227,9,23915
14228,5,1918
14229,5,11225
14230,11,10290
14231,7,24089
14232,2,11053
14233,6,468
14234,11,12869
14235,3,15735
14236,10,11961
14237,3,19944
14238,6,14056
14239,9,16720
14240,10,1602
14241,5,6361
14242,7,2140
14243,10,15627
14244,7,18517
14245,7,12678
14246,8,52
14247,8,11304
14248,9,19677
14249,4,19243
14250,10,17458
14251,5,1198
14252,1,246
14253,2,22256
14254,2,3055
14255,9,11010
14256,6,5184
14257,10,14701
14258,1,9187
14259,2,2949
14260,10,7008
14261,6,13013
14262,6,12015
14263,9,13987
14264,6,14998
14265,11,18596
14266,3,11071
14267,10,12512
14268,6,23537
14269,9,13064
14270,3,15716
14271,9,14987
14272,7,9790
14273,3,5770
14274,2,6266
14275,11,15233
14276,3,17737
14277,11,21595
14278,9,7189
14279,6,18773
14280,11,9688
14281,1,21290
14282,3,11924
14283,2,8665
14284,1,17047
14285,7,22556
14286,8,10146
14287,5,1437
14288,3,4362
14289,11,7210
14290,7,10441
14291,3,7436
14292,10,23017
14293,4,22061
14294,6,19965
14295,8,16389
14296,7,19846
14297,1,22290
14298,1,20776
14299,1,6157
14300,11,21019
14301,4,12995
14302,4,22450
14303,3,17600
14304,8,11171
14305,11,1936
14306,10,13175
14307,1,13354
14308,2,22417
14309,7,16062
14310,5,2358
14311,2,5617
14312,11,21369
14313,1,22040
14314,2,11308
14315,3,12735
14316,3,4715
14317,10,14070
14318,9,19597
14319,8,9006
14320,10,19330
14321,3,15305
14322,10,1727
14323,9,23560
14324,8,9288
14325,2,9762
14326,10,5848
14327,10,2915
14328,8,15533
14329,2,21033
14330,7,24451
14331,2,10458
14332,6,16464
14333,11,5069
14334,6,19435
14335,11,23413
14336,1,19913
14337,8,2224
14338,10,14036
14339,1,16028
14340,9,6469
14341,1,21084
14342,3,21174
14343,3,13446
14344,2,6783
14345,4,15945
14346,9,5950
14347,4,1596
14348,10,23902
14349,8,2678
14350,11,12274
14351,4,3888
14352,4,1822
14353,1,13323
14354,3,23517
14355,9,1229
14356,7,458
14357,2,1179
14358,1,19134
14359,11,1089
14360,9,7674
14361,3,24077
14362,1,9520
14363,8,11758
14364,11,1982
14365,4,23374
14366,6,12713
14367,7,20536
14368,2,5935
14369,2,5201
14370,5,7546
14371,9,2681
14372,11,10938
14373,8,13312
14374,3,18003
14375,1,11569
14376,9,22149
14377,8,23130
14378,7,20526
14379,2,1413
14380,3,16735
14381,8,19981
14382,5,8664
14383,11,18813
14384,6,2964
14385,1,475
14386,6,1859
14387,11,14036
14388,3,17232
14389,8,22338
14390,11,4613
14391,9,7113
14392,3,21451
14393,4,8292
14394,11,14806
14395,4,21165
14396,4,22542
14397,10,1637
14398,5,12599
14399,2,9559
14400,6,10370
14401,4,9247
14402,5,7062
14403,7,8128
14404,5,4388
14405,1,9488
14406,11,21054
14407,5,6444
14408,5,1759
14409,10,22708
14410,10,8862
14411,3,20027
14412,3,10830
14413,10,22794
14414,1,8489
14415,6,13648
14416,4,18096
14417,4,15205
14418,2,8991
14419,9,19879
14420,3,13535
14421,2,3206
14422,4,12667
14423,10,23087
14424,10,11611
14425,6,348
14426,1,15004
14427,2,5374
14428,10,5308
14429,5,5731
14430,11,21373
14431,6,24515
14432,6,18469
14433,8,19594
14434,10,23222
14435,2,11614
14436,10,7605
14437,7,10793
14438,5,12582
14439,4,21417
14440,4,2928
14441,4,14795
14442,3,17652
14443,2,287
14444,11,5057
14445,7,10369
14446,9,9716
14447,1,21146
14448,2,3766
14449,11,17016
14450,1,4792
14451,6,8615
14452,5,22880
14453,7,2904
14454,2,7470
14455,9,22350
14456,6,20345
14457,5,4218
14458,1,23404
14459,10,22707
14460,6,20584
14461,9,237
14462,8,6080
14463,4,13458
14464,3,1704
14465,4,12378
14466,1,18968
14467,7,3177
14468,5,12510
14469,10,18755
14470,4,4379
14471,2,3774
14472,11,3042
14473,7,13583
14474,10,13217
14475,5,6781
14476,3,11141
14477,1,13759
14478,2,9162
14479,5,7267
14480,4,12851
14481,10,21298
14482,11,19996
14483,3,13424
14484,6,14368
14485,2,18630
14486,10,9331
14487,5,17078
14488,6,14613
14489,10,5960
14490,1,15721
14491,5,7095
14492,8,19268
14493,9,11701
14494,3,8965
14495,5,20691
14496,1,12444
14497,1,4639
14498,4,6417
14499,2,15817
14500,2,21960
14501,2,7336
14502,2,22103
14503,1,13710
14504,10,14345
14505,11,21578
14506,3,2846
14507,1,10890
14508,9,18539
14509,3,992
14510,10,10203
14511,7,18662
14512,6,2077
14513,6,12895
14514,8,10030
14515,2,22024
14516,7,18826
14517,6,1508
14518,4,14018
14519,7,6088
14520,5,789
14521,11,17970
14522,2,3687
14523,11,15076
14524,7,16907
14525,1,20237
14526,10,17861
14527,4,6102
14528,3,6709
14529,7,3636
14530,8,5745
14531,8,1685
14532,5,17266
14533,1,15298
14534,3,12366
14535,11,1564
14536,11,6706
14537,6,13506
14538,6,22884
14539,1,24810
14540,4,11398
14541,5,6851
14542,2,17960
14543,5,491
14544,4,12598
14545,4,3782
14546,4,24437
14547,11,14268
14548,8,3499
14549,2,2882
14550,3,11936
14551,6,19486
14552,4,11698
14553,9,17440
14554,6,8965
14555,10,20687
14556,8,19587
14557,2,450
14558,3,10300
14559,9,20967
14560,8,22708
14561,9,7276
14562,4,17931
14563,4,5229
14564,8,20702
14565,8,15404
14566,2,8044
14567,7,18796
14568,5,10634
14569,8,8430
14570,10,5433
14571,7,16417
14572,3,10017
14573,7,17216
14574,10,7254
14575,5,18481
14576,3,6708
14577,4,24543
14578,4,14864
14579,10,8803
14580,3,7794
14581,1,1216
14582,9,11331
14583,11,8137
14584,10,22719
14585,11,9122
14586,1,15043
14587,8,13804
14588,11,18419
14589,4,5305
14590,3,23206
14591,8,21079
14592,10,6608
14593,7,4474
14594,7,2576
14595,5,9430
14596,6,3642
14597,8,22133
14598,2,8590
14599,10,5810
14600,2,1574
14601,10,6435
14602,1,18300
14603,7,4736
14604,5,1461
14605,1,12440
14606,5,12948
14607,1,14961
14608,8,3150
14609,6,16899
14610,6,18126
14611,11,23350
14612,5,8305
14613,7,20640
14614,7,16571
14615,11,22830
14616,9,16441
14617,8,15528
14618,9,7403
14619,3,11754
14620,2,3907
14621,4,24872
14622,6,12776
14623,7,6794
14624,8,6059
14625,10,11833
14626,2,15889
14627,2,94
14628,4,20239
14629,2,1746
14630,9,23939
14631,9,10499
14632,1,6259
14633,5,22395
14634,11,18213
14635,4,14254
14636,7,22372
14637,2,18913
14638,10,11446
14639,10,20881
14640,7,9224
14641,5,14830
14642,10,7183
14643,2,14342
14644,1,5987
14645,7,5456
14646,9,21903
14647,7,19339
14648,7,19854
14649,5,20694
14650,6,6163
14651,6,12593
14652,10,14500
14653,3,4644
14654,10,5554
14655,4,23942
14656,2,9359
14657,11,155
14658,3,1276
14659,9,19212
14660,1,21813
14661,7,23257
14662,7,21831
14663,2,24141
14664,9,14494
14665,6,849
14666,2,24219
14667,6,11085
14668,3,20441
14669,10,19262
14670,4,11536
14671,7,21473
14672,7,16346
14673,2,19180
14674,7,6925
14675,11,7296
14676,9,7372
14677,6,1299
14678,5,292
14679,9,12948
14680,10,2652
14681,2,9951
14682,7,9298
14683,8,23363
14684,5,19097
14685,10,14207
14686,10,1288
14687,3,24162
14688,1,6451
14689,10,24792
14690,6,3081
14691,4,8575
14692,7,16673
14693,8,12586
14694,1,13633
14695,5,14271
14696,11,19548
14697,7,3192
